sku,question,answer
07933.056.001,Kuyumculukta kullanılır mı?,"Evet, profesyonel kuyumculuk ve mücevherat parlatmada idealdir."
07001.056.001,Paslanmaz çelikte güvenli mi?,"Evet, paslanmaz çelik için özel olarak formüle edilmiştir."
07001.056.001,Hangi kusurları giderir?,"Derin çizikler, dairesel izler, portakal kabuğu görünümü, oksidasyon ve zımpara izleri."
07945.056.001,Hangi yüzeylerde kullanılır?,"Tüm materyallerde evrensel olarak kullanılabilir, özellikle değerli metaller için idealdir."
07945.056.001,Tek aşama yeterli mi?,"Çoğu uygulamada evet. Çok derin kusurlar için önce ağır kesici, sonra bu ürün kullanılabilir."
22748.261.001,3in1 ne anlama geliyor?,"Tek üründe pasta (düzeltme), cila (parlaklık) ve wax (koruma) işlevlerini birleştirir."
22748.261.001,Elle uygulama yapabilir miyim?,"Evet, hem makine hem de elle uygulamaya uygundur."
22748.261.001,Koruma ne kadar sürer?,Wax tabakası birkaç hafta koruma sağlar. Uzun süreli koruma için ayrı sealant öneririz.
22748.261.001,Derin çizikleri giderir mi?,Hafif-orta seviye çizikler için uygundur. Derin çizikler için önce Menzerna 400 kullanın.
06008.056.001,Hangi metaller için uygun?,"Pirinç, zamak ve alüminyum için özel formüle edilmiştir."
06008.056.001,Zımpara sonrası mı kullanılır?,"Evet, P240-280 zımpara sonrası ön parlatma için idealdir."
12002.056.001,GW18 ile farkı nedir?,"GW16 parlatıcı, GW18 kesicidir. GW18 ile ön işlem, GW16 ile final parlaklık alınır."
12002.056.001,Tek başına kullanılabilir mi?,"Evet, tek aşamada kesicilik ve parlaklık sağlar. Ağır kusurlarda önce GW18 önerilir."
22870.261.001,Sealing Wax ile Power Lock arasındaki fark nedir?,"Sealing Wax Carnauba içeriğiyle sıcak 'ıslak görünüm' sunarken, Power Lock polimer bazlı keskin yansımalar sağlar."
22870.261.001,Katmanlama yapılabilir mi?,"Evet, ilk katı uygulayıp sildikten sonra birkaç saat bekleyip ikinci kat uygulayarak korumayı uzatabilirsiniz."
22870.261.001,Elle uygulama yapılabilir mi?,"Evet, ürün polisaj makineleriyle veya elle uygulamaya tam uyumludur."
26935.099.001,148mm boyutun avantajı nedir?,"6 inç (150mm) pedlerle optimum uyum sağlar, kenar taşması olmadan dengeli çalışma sunar."
26935.099.001,Hangi makinelerle uyumlu?,M14 dişli tüm rotary polisaj makineleri ile uyumludur.
26935.099.001,Menzerna orijinal mi?,"Evet, Menzerna orijinal aksesuarıdır, Türkiye distribütörü MTS Kimya güvencesiyle satılır."
22930.261.001,Menzerna 1100 hangi keçelerle kullanılır?,"Krater Keçe, Doğal Kuzu Postu Keçe, Mikrofiber Keçe ve Kalın Pasta Süngeri ile kullanılabilir. Özellikle keçe uygulamaları için optimize edilmiştir."
22930.261.001,1100 ile 1000 arasındaki fark nedir?,"Menzerna 1100, keçe uyumlu özel formüle sahipken 1000 daha genel amaçlı bir üründür. 1100 daha az toz oluşturur ve keçe ile daha uzun çalışma süresi sunar."
22930.261.001,Hangi zımpara izlerini giderir?,P1500 ve üstü zımpara izlerini etkili şekilde giderir. Daha kaba zımpara izleri için önce Menzerna 300 veya 400 kullanılması önerilir.
22930.261.001,Toz oluşturur mu?,"Hayır, özel formülü sayesinde kullanım esnasında toz oluşturmaz. Bu, hem temiz bir çalışma ortamı hem de sağlık açısından avantaj sağlar."
22930.261.001,Orbital makinede kullanabilir miyim?,"Evet, hem Rotary hem de Orbital polisaj makineleriyle uyumludur. Ancak keçe kullanımında Rotary ile daha iyi sonuçlar alınır."
26907.099.001,Bu ped hangi pastalarla kullanılır?,"Super Heavy Cut 300, Heavy Cut 400, Heavy Cut 1000, Universal Paste AS 30 ve Cut Force Pro ile optimize edilmiştir."
26907.099.001,Hangi tabanlık boyutu gerekir?,75mm (3 inç) çapında tabanlık diskleri ile uyumludur.
26907.099.001,Neden 2'li paket?,"Ped kirlendikçe değiştirilerek kesintisiz çalışma sağlanır, temizlik sırasında zaman kaybedilmez."
26907.099.001,Hangi makinelerle kullanılır?,"Mini rotary ve mini orbital (DA) polisaj makineleriyle, ayrıca standart makinelerin küçük tabanlıklarıyla kullanılabilir."
07006.056.001,Plastik ve metal birlikte mi?,"Evet, hem plastik/kompozit hem de değerli metallerde kullanılabilir."
22202.260.001,250 ml ne kadar araca yeter?,Bireysel kullanımda 2-3 araca veya profesyonel teknik ile 4-5 araca yetebilir.
22202.260.001,Diğer boyutlarla aynı formül mü?,"Evet, 1 lt ve 1 kg ile aynı YENİ 400 formülüdür."
22984.260.001,Menzerna 1000 hangi makinelerle kullanılır?,Bu ürün sadece Rotary polisaj makineleriyle (Flex PE serisi gibi) kullanım için geliştirilmiştir. Orbital makinelerle kullanımı önerilmez.
22984.260.001,1000 ile 300 arasındaki fark nedir?,"Menzerna 300 maksimum kesim gücüne (10/10) sahipken, 1000 biraz daha düşük kesimde (9/10) olup fiyat/performans açısından daha avantajlıdır. Yoğun atölye kullanımı için 1000 daha ekonomik bir seçenektir."
22984.260.001,Sonrasında hangi ürünü kullanmalıyım?,"Menzerna 1000 ağır kesim pastası olduğundan, sonrasında Menzerna 2500 veya 2200 gibi bir ara kat pastası ile devam edip, ardından 3500 veya 3800 ile bitiş yapmanız önerilir."
22984.260.001,Hangi pedlerle en iyi sonucu alırım?,"Maksimum kesim için Doğal Kuzu Postu Keçe, daha kontrollü kesim için Menzerna Kırmızı Ağır Kesim Sünger Ped kullanılması önerilir."
22984.260.001,1 kg ne kadar yüzeye yeter?,"Kullanım tekniğine ve yüzey durumuna bağlı olarak, profesyonel kullanımda ortalama 15-25 araç için yeterli olabilir. Ekonomik formülü sayesinde az miktarda ürün ile geniş alanlarda çalışabilirsiniz."
22029.261.001,Menzerna 3000 tüm boya tiplerinde kullanılabilir mi?,"Evet, yumuşak, orta sert ve çizilmeye dirençli tüm vernik tiplerinde güvenle kullanılabilir ve harika sonuçlar verir."
22029.261.001,3000 ile 3500/3800 arasındaki fark nedir?,"Menzerna 3000 klasik ve ekonomik bir final cilasıdır (9/10 parlaklık). 3500 sert vernikler için premium formüle sahiptir (10/10). 3800 ise show car seviyesinde ultra bitiş sağlar. Standart işler için 3000, premium sonuçlar için 3500/3800 tercih edilebilir."
22029.261.001,Tek başına düzeltme yapabilir mi?,"Sadece çok hafif kusurları olan, iyi durumdaki araçlarda tek adımda parlaklığı ve canlılığı geri kazandırmak için kullanılabilir. Orta ve ağır kusurlarda önce daha agresif pasta gerekir."
22029.261.001,Koruma öncesi kullanmalı mıyım?,"Evet, 3000 ile final yapmak wax veya sealant için ideal bir zemin hazırlar. Silikonsuz formülü koruma ürünlerinin daha iyi tutunmasını ve daha parlak görünmesini sağlar."
22029.261.001,Neden 'klasik' olarak adlandırılıyor?,"Menzerna 3000, yıllardır profesyoneller ve hobiciler tarafından güvenle kullanılan, kanıtlanmış performansa sahip bir üründür. Güvenilir sonuçları ve ekonomik fiyatıyla detailing dünyasının temel taşlarından biridir."
22828.261.001,Menzerna 2500 yumuşak boyalarda güvenli mi?,"Evet, Menzerna 2500 özellikle yumuşak ve hassas boyalar için tasarlanmıştır. Diminishing (kolayca kırılabilen) aşındırıcı partikülleri sayesinde mikro-çizilme (micro-marring) riskini ortadan kaldırır."
22828.261.001,Tek adımda bitiş yapabilir miyim?,"Evet, hafif ila orta dereceli kusurlarda Menzerna 2500 tek adımda hem tatmin edici düzeltme hem de göz alıcı parlaklık sağlayabilir. Özellikle yumuşak boyalarda one-step polisaj için mükemmel bir seçimdir."
22828.261.001,Menzerna 2200 ile 2500 arasındaki fark nedir?,"Menzerna 2200 daha fazla kesim gücüne (6/10) sahiptir ve sert, çizilmeye dirençli boyalar için tasarlanmıştır. 2500 ise 5/10 kesim ile yumuşak boyalarda güvenli çalışma ve yüksek parlaklık önceliklidir. Sert vernik ve derin çizik varsa 2200, yumuşak boya ve güvenlik önceliği ise 2500 tercih edilmelidir."
22828.261.001,Keçe izi gidermede kullanılabilir mi?,"Evet, agresif pasta ve yün keçe uygulamaları sonrası yüzeyde kalan hare ve ince çizikleri gidermek için mükemmel bir ara kat adımıdır."
22828.261.001,Elle uygulama yapabilir miyim?,"Evet, Menzerna 2500 elle uygulamaya da tam uyumludur. Ancak makine ile uygulama daha etkili ve hızlı sonuçlar verir."
22992.261.001,Show Car parlaklığı ne demektir?,"Show Car parlaklığı, fuar ve yarışma standartlarında, mümkün olan en derin, en ıslak ve en kusursuz yansıma anlamına gelir. Menzerna 3800, bu seviyede bir bitiş sağlamak için özel olarak formüle edilmiştir."
22992.261.001,P3000 zımpara izlerini gerçekten giderir mi?,"Evet, ultra ince aşındırıcı partikülleri sayesinde P3000 seviyesindeki en ince zımpara izlerini bile kalıcı olarak yok edebilir."
22992.261.001,Koyu renk araçlarda nasıl sonuç verir?,"Menzerna 3800, özellikle siyah gibi koyu renkli boyalarda mükemmel sonuçlar verir. En ufak kusurları bile gösteren bu yüzeylerde derin, ayna gibi bir parlaklık sağlar."
22992.261.001,3500 ile 3800 hangisini seçmeliyim?,"Sert verniklerde daha fazla düzeltme gerekiyorsa 3500, maksimum parlaklık ve show car bitişi için 3800 tercih edilmelidir. Çoğu durumda 3500 sonrası 3800 ile final yapılabilir."
22992.261.001,Koruma öncesi kullanmalı mıyım?,"Evet, wax veya sealant uygulamasından önce 3800 ile final yapmak, korumanın altında maksimum parlaklık ve yansıma sağlar. Silikonsuz formülü koruma ürünlerinin tutunmasını engellemez."
07201.056.001,Mutfak ekipmanlarında kullanılır mı?,"Evet, paslanmaz çelik mutfak ekipmanlarında güvenle kullanılabilir."
07163.056.001,Tek adım yeterli mi?,"Evet, çoğu metal uygulamasında tek adımda kesim ve parlaklık sağlar."
07163.056.001,Hangi kusurları giderir?,"Çizikler, fırça izleri, zımpara izleri, oksidasyon ve diğer yüzey hasarları."
12001.056.001,Plastik eritir mi?,"Hayır, düşük ısı oluşumu özelliği sayesinde plastik yüzeyleri yakmaz."
12001.056.001,GW16 ile farkı nedir?,"GW18 kesici, GW16 ise parlatıcıdır. Önce GW18, sonra GW16 kullanılır."
22070.261.001,Power Lock ile Sealing Wax arasındaki fark nedir?,"Power Lock keskin polimer parlaklığı sunarken, Sealing Wax Carnauba içeriğiyle daha sıcak ve 'ıslak' bir görünüm sağlar."
22070.261.001,Katmanlama nasıl yapılır?,"İlk katı uygulayıp sildikten sonra en az 12 saat bekleyin, tam kürleşme sonrası ikinci kat uygulayın."
22070.261.001,Elle uygulama yapılabilir mi?,"Evet, KLIN Dual aplikatör veya Gyeon MF Applicator ile elle de uygulanabilir."
07008.056.001,Gümüş takılarda kullanılır mı?,"Evet, gümüş dahil değerli metallerde güvenle kullanılabilir."
22870.261.001,1 litre versiyonundan farkı nedir?,"Sadece ambalaj boyutu farkı vardır, formül aynıdır. 250 ml versiyon kişisel kullanım için daha uygundur."
26942.099.001,Bezler nasıl yıkanır?,"40°C'de çamaşır makinesinde yıkayabilirsiniz. Yumuşatıcı ve ağartıcı kullanmayın. Asarak kurutun, sıkmayın."
26942.099.001,Her renk bez ne için kullanılır?,"Kırmızı: kalın pasta kalıntıları, Sarı: orta pasta kalıntıları, Yeşil: cila ve finish aşaması, Mavi: koruma ürünleri ve son kontrol."
26942.099.001,Neden 4 farklı renk?,"Renk kodlaması, farklı polisaj aşamalarında çapraz kontaminasyonu önler. Her aşamada temiz ve doğru bezi kullanmanızı sağlar."
26942.099.001,Bez boyutları nedir?,"Her bez 40x40cm boyutunda, 320 GSM ağırlığında, kısa tüylü ve hav bırakmayan yapıdadır."
26900.223.011,Bu ped hangi pastalarla kullanılır?,"Medium Cut Polish 2000, 2400, 2500 ve One Step Polish 3in1 ile optimize edilmiştir."
26900.223.011,Hangi tabanlık boyutu gerekir?,"125mm (5 inç) çapında tabanlık diskleri ile uyumludur. Taban çapı 130mm, yüzey çapı 150mm'dir."
26900.223.011,Kırmızı ped sonrası kullanılmalı mı?,"Evet, ağır kesim (kırmızı ped) sonrası ara kat olarak kullanılarak kalan çizikleri giderir."
26900.223.011,Hangi makinelerle kullanılır?,Rotary ve orbital (DA) polisaj makineleriyle uyumludur.
26900.223.012,Bu ped hangi Menzerna ürünleriyle kullanılır?,"Final Finish 3000, 3500, 3800 ve Power Protect Ultra 2in1 ile kullanım için optimize edilmiştir."
26900.223.012,Hare nedir ve nasıl oluşur?,"Hare, polisaj sırasında oluşan ince dairesel çiziklerdir. Sert ped veya agresif pasta kullanımından kaynaklanır ve yumuşak ped ile ince cila ile giderilir."
26900.223.012,Kullanım sonrası nasıl temizlenir?,Ilık su ve hafif sabunla yıkayabilirsiniz. Çamaşır makinesi kullanmayın. Hava kurutması yapın.
26900.223.012,Hangi makinelerle kullanılır?,Rotary ve orbital (DA) polisaj makineleriyle uyumludur.
26900.223.010,Bu ped hangi pastalarla kullanılır?,"Super Heavy Cut 300, Heavy Cut 400, Heavy Cut 1000, Heavy Cut 1100, Universal Paste AS 30 ve Cut Force Pro ile optimize edilmiştir."
26900.223.010,Hangi tabanlık boyutu gerekir?,"125mm (5 inç) çapında tabanlık diskleri ile uyumludur. Taban çapı 130mm, yüzey çapı 150mm'dir."
26900.223.010,Kullanım sonrası nasıl temizlenir?,Ilık su ve hafif sabunla yıkayabilirsiniz. Çamaşır makinesi kullanmayın. Hava kurutması yapın.
26900.223.010,Hangi makinelerle kullanılır?,Rotary ve orbital (DA) polisaj makineleriyle uyumludur.
Q2-PLE50M,Birden fazla kat uygulayabilir miyim?,"Q² Pure EVO tek katmanlı bir kaplama olarak tasarlanmıştır. Tek kat, tam performansı size sunar."
Q2-PLE50M,Yüzeyde ne kadar parlak bir görünüm elde edilir?,"Kaliteli wax'larla yarışabilecek seviyede, derin ve candy (şekersi) bir parlaklık sağlar."
Q2-PLE50M,Tüm boya tipleri için güvenli mi?,Evet. Modern tüm otomotiv boyalarında sorunsuzca kullanılabilir.
Q2-PLE50M,Açık havada uygulayabilir miyim?,"Evet, doğrudan güneş ışığından kaçındığınız ve ilk kürleşme sürecinde yüzeyi kuru tuttuğunuz sürece uygulayabilirsiniz."
Q2-PLE50M,Kaplamayı nasıl koruyup bakım yapmalıyım?,"pH nötr şampuanla yıkayın, agresif kimyasallardan kaçının ve hidrofobik etkiyi güçlendirmek istediğinizde Q²M Cure ya da Q²M WetCoat ile tazeleyin."
Q2-SLE50M,Q² Syncro EVO neden iki katman kullanıyor?,"Alt katman dayanıklılık ve sağlamlık sağlarken, üst katman parlaklığı ve hidrofobik davranışı geliştirir."
Q2-SLE50M,Q² Syncro EVO'yu uygulamak tekli kaplamaya göre daha mı zor?,Daha fazla zaman gerektiriyor fakat adımları takip ettiğiniz sürece süreç kontrollü ve anlaşılır şekilde ilerliyor.
Q2-SLE50M,Açık havada uygulanabilir mi?,Evet. Doğrudan güneş ışığından kaçının ve ilk kürleşme sırasında yüzeyi kuru tutun.
Q2-SLE50M,Bu sistemden en çok hangi boya renkleri fayda görür?,Derinlik ve netlikte en büyük artış koyu renklerde kendini gösterir.
Q2-SLE50M,Kaplamayı nasıl bakım yapmalıyım?,pH nötr şampuan kullanın ve gerektiğinde Q²M Cure ile performansı tazeleyin.
Q2-MTEL50M,Özel bir bakım ürününe ihtiyacım var mı?,Evet. Mat görünümü bozmadan hidrofobik davranışı korumak için Q²M Cure Matte kullanmalısınız.
Q2-MTEL50M,Standart kaplamalara göre uygulanması daha mı zor?,"Hayır. Yöntem benzer, ancak yüzeyin homojen kalması için sıvazlama (leveling) işleminin dikkatle yapılması gerekiyor."
Q2-MTEL50M,Kaplamadan sonra aracı nasıl yıkamalıyım?,pH nötr şampuan kullanın ve yoğun mekanik temasla yıkamaktan kaçının; çünkü mat yüzeyler parlak boyalar gibi düzeltilemez (polisaj yapılamaz).
Q2-CCE200M,Q² CanCoat EVO günlük kullanılan bir araçta ne kadar süre dayanır?,Yıkama rutini ve iklim koşullarına bağlı olarak 12 aya kadar dayanır.
Q2-CCE200M,"Q² CanCoat EVO'yu katman katman uygulayabilir miyim, uygularsam katlar arasında ne kadar beklemeliyim?",Evet. Ek bir katman uygulamadan önce en az bir saat bekleyin.
Q2-CCE200M,Q² CanCoat EVO'yu uygulamadan önce nasıl bir hazırlık yapmalıyım?,"Aracı yıkayın, Q²M Iron ve Q²M Tar ile dekontaminasyon yapın ardından yüzeyi Q²M Prep ile yağdan arındırın."
Q2-CCE200M,Q² CanCoat EVO mat veya saten yüzeylerde güvenli mi?,"Evet, yüzeyi korur; ancak görünüme çok hafif bir saten efekti ekleyebilir."
Q2-CCE200M,Performansın güçlü kalması için kaplamaya nasıl bakım yapmalıyım?,"pH nötr şampuanla yıkayın, agresif kimyasallardan kaçının ve hidrofobik etkiyi güçlendirmek istediğinizde Q²M Cure ya da Q²M WetCoat ile tazeleyin."
Q2-RE30M,Q² Rim EVO tüm jant yüzeylerinde kullanılabilir mi?,"Evet. Boyalı, toz boyalı, anodize ve polisajlı jantlarda güvenle kullanılabilir."
Q2-RE30M,Kaplamanın ısı direnci nasıl?,800°C üzerindeki sıcaklıklara dayanır.
Q2-RE30M,Fren kaliperlerine uygulanabilir mi?,Yüzey şeffaf vernikli (clear coat) olduğu sürece kesinlikle uygulanabilir.
Q2-RE30M,Kaplanmış jantlar nasıl yıkanmalı?,pH nötr şampuan kullanın ve güçlü asidik ya da alkali temizleyicilerden kaçının.
Q2-TRE30M,Q² Trim EVO hem yeni hem de solmuş plastik trimlerde kullanılabilir mi?,"Evet. Yeni trimleri korur, solmuş yüzeyleri ise yeniler."
Q2-TRE30M,Trimleri parlatır mı?,Hayır. Doğal bir mat ya da saten görünüm bırakır.
